id	pop	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30
c0017	pop08	-0.51101	-0.20246	1.12036	-0.61286	-0.44497	-0.25481	0.58562	-4.90431	-0.29133	0.27242	0.08054	1.3111	0.69141	-1.09827	0.4662	-1.42995	-0.67711	-0.79856	-0.07891	2.32609	1.32071	-0.35128	2.1196	0.43803	-1.63846	-1.59643	1.36086	1.19236	3.20504	0.40831
c2447	pop08	-1.09353	0.74512	-0.79206	0.91723	0.15873	0.46926	0.54808	-0.34971	1.54604	-0.05281	-1.27366	-0.26221	1.04942	0.04122	0.69664	-0.85644	0.50817	0.2315	0.88721	1.31342	2.3754	1.59934	1.16008	0.32304	-2.34432	-0.34421	0.25298	1.54151	1.22765	0.31021
c1190	pop08	0.64839	-0.96979	0.54143	-0.87455	1.26566	-0.86461	-1.05892	0.64825	0.63813	-2.77053	1.21832	1.71292	0.20268	-1.35877	-2.42232	0.98203	1.13014	0.26125	-0.84774	1.25267	0.1978	1.10237	-0.34178	1.18489	2.39487	0.98574	1.57464	0.562	0.19738	2.00062
c2586	pop08	-0.40886	-0.85802	0.7036	1.10282	-1.46239	-1.62856	-0.17356	-0.25308	0.03761	-1.85671	-0.0904	-0.89471	-0.64784	0.67931	-2.29966	0.79024	-0.23291	1.67928	-0.23914	-0.32005	0.22796	1.57661	-1.4433	-0.03009	0.11882	-0.55459	0.01176	0.34496	-0.17892	-0.04468
c3926	pop04	-0.32036	4.56652	-0.57289	5.17887	-0.56391	0.1649	-0.99889	-1.41204	-0.04724	0.34833	-2.31348	-0.23959	0.96113	0.97627	-0.64613	-1.38389	-0.29399	1.54827	1.90815	1.1959	-1.4542	0.63977	0.90085	0.56697	0.00624	-0.52095	-0.19562	-1.07442	0.74107	0.15584
c2427	pop08	-1.41674	0.20341	0.04436	0.2536	1.85888	0.75179	-0.43386	-0.8312	-1.45573	-1.66209	1.64249	-0.0715	-0.88502	1.12182	-0.27283	-0.33394	-0.33564	0.90192	0.63438	-1.48363	-0.76798	-0.27976	-0.03979	-1.71507	0.79084	-0.25524	-2.56391	0.57461	-0.82098	0.8923
c3382	pop04	1.95704	4.62203	-0.93732	5.24143	-0.51066	0.27767	0.47634	-0.4361	-0.35764	0.51195	0.40449	-0.47674	-0.15332	-1.49664	-0.82291	-0.99369	-0.20107	0.60225	-0.50307	0.74787	-0.51988	-0.49983	1.40805	0.95726	1.97896	0.7861	1.647	0.75832	0.52896	-0.15048
c4737	pop06	-0.55061	3.85672	3.81785	-0.57819	-0.49821	0.24054	-1.11685	1.7982	0.24832	-0.20262	0.0698	2.43011	1.66399	-1.88735	0.72507	-0.48685	0.40961	-0.48714	0.7209	3.06706	-0.23021	0.67896	0.28053	0.20061	1.91454	0.64493	0.09838	-0.28255	-0.36517	0.81434
c3756	pop04	0.30584	5.14905	2.13442	3.58557	0.43481	1.80139	0.36029	0.34146	0.07808	-0.68704	-1.89821	-0.00412	1.19498	-1.25586	-0.73195	0.81055	0.19542	-0.26635	1.52214	0.61172	0.85038	-0.46155	0.87048	0.14117	-0.87467	-1.40276	-0.55365	0.50894	0.56229	-0.85687
c3617	pop04	-1.10842	4.9841	0.11801	2.31019	-1.09553	-0.87524	0.29411	0.92053	-0.82116	1.3299	1.42538	2.266	-0.75089	-0.54338	-0.12687	-0.00631	-0.48671	0.99397	-0.50817	-0.52831	-1.01613	-0.42494	1.38238	-0.0578	-0.54758	-0.89381	0.14584	0.26739	1.37276	-1.01855
c3540	pop04	-0.6689	6.78748	1.59371	6.20596	0.55223	-0.3106	-0.98465	0.9168	1.27651	0.64078	0.03853	1.20305	0.67986	0.4922	-2.20645	0.45203	0.00023	0.17919	-0.9302	-0.28393	-0.51834	-0.69502	0.94796	0.67296	0.16152	-1.14928	-0.64616	1.91682	0.48075	-1.77509
c0305	pop08	0.02363	2.1944	-2.50551	-1.16403	-2.19504	-1.39178	-0.27113	-0.81976	-1.11496	-0.3044	-0.02044	0.3689	0.88305	0.81838	0.5816	0.08929	-0.9025	-1.25299	-0.74314	-0.20727	-1.16429	1.10344	-0.4092	-0.40698	-0.57963	-1.12996	1.0994	0.69891	-1.68876	1.38407
c4877	pop06	0.30789	4.25946	4.08832	-0.61183	0.30861	-0.26505	0.28099	-2.01585	2.80407	-0.24782	0.04341	0.5397	-1.19804	-0.13299	0.45465	0.46606	1.56333	-0.09175	0.31178	-1.29284	-1.14975	0.15343	-0.78959	0.81116	-0.88107	-0.22761	1.40453	0.46529	-0.69218	-0.66266
c2158	pop08	1.0516	-1.15236	-0.84831	1.10283	-1.20066	-1.62119	-0.74139	0.27173	1.37065	0.17135	-0.30107	0.64128	0.31175	-0.44518	-1.06937	1.74063	-0.02769	0.7065	0.87667	-1.03746	-0.04521	2.43619	-2.48699	-0.67752	0.09452	0.6645	-2.70823	-0.05751	-2.60187	-0.04609
c0279	pop08	-0.00617	-0.31611	0.40504	-0.01263	2.39352	1.82753	0.13035	0.70659	0.219	0.15196	-0.96561	-0.3859	1.07648	-0.2343	2.63553	-0.25744	0.47861	-1.33043	1.94152	1.76797	-1.32977	-0.54228	-1.66961	-0.60751	-0.0904	1.98919	-0.80178	-0.74131	0.13095	-0.307
c0947	pop08	0.32289	-0.47156	-0.631	-1.25111	0.77596	-0.86043	1.57319	-0.24909	1.29604	1.46721	-0.9586	0.12012	0.83411	-1.26655	-0.60692	-1.47572	1.52423	0.7396	1.68731	0.41111	1.27305	-1.18373	-0.68448	-1.22888	1.53244	-1.28769	-0.65811	0.2988	-0.56721	0.70555
c2455	pop08	1.11468	1.01793	1.75631	-0.84011	-1.05548	-0.51044	1.20465	-0.64238	0.52864	0.68893	1.99456	1.68596	-0.4732	2.77635	-0.41062	-0.76655	-1.02305	-2.17542	1.88028	2.11182	-0.19114	0.43047	-0.70423	-0.92585	0.01859	-0.09289	1.05232	-1.55598	-1.3829	-1.31542
c4637	pop05	5.3275	6.10193	-0.0879	4.83558	0.79898	-1.00628	0.54937	-1.3325	-0.99698	0.67855	1.13236	-0.17833	0.42448	0.98915	-0.27579	-1.31545	-0.83792	1.22279	0.38835	-0.12117	-0.09703	-0.69172	-0.42491	0.8268	-2.05613	0.44443	0.52115	0.4413	-1.36984	1.64618
c3988	pop04	-0.56509	5.96851	0.70856	6.98562	-1.98817	-1.07273	-0.03231	-0.56725	-0.66611	1.69738	-1.69333	-1.90004	2.35593	-1.22	0.19167	-0.89029	-1.2357	-0.63722	1.69641	-0.47001	0.59995	-1.32304	-1.57215	1.00196	-0.31112	0.33074	-0.98169	0.18302	0.00586	-0.94265
c0239	pop08	0.02952	-1.00691	-0.41036	-0.46046	0.56612	0.09279	-0.77326	0.58192	-0.20426	1.2962	-0.13154	-1.2128	0.80963	-0.04197	0.8393	-0.50841	-0.55524	0.08849	-0.47703	0.41271	-0.82869	-1.74032	1.24675	-0.68035	0.3676	0.08831	-1.46906	-0.17921	-1.24863	1.04409
c0002	pop08	0.27743	0.34717	0.62717	-0.50086	-0.9552	-0.26946	-0.1734	-1.72126	-0.3331	0.10255	0.64316	-1.03847	1.64449	0.41008	-2.74723	-0.00284	0.2097	-1.23238	0.34774	-0.48056	-0.31727	-0.45893	-0.96845	1.55938	0.76742	1.78772	-0.23248	-0.15381	0.22673	0.10606
c1223	pop08	0.7513	0.66959	1.12102	-0.41864	0.26217	-1.59064	0.09438	1.29861	-0.99049	-0.9872	0.55549	-0.58482	-0.88608	0.93601	0.71927	-0.73744	-1.62978	1.3482	-1.02239	0.29212	0.89437	0.80883	0.34267	-0.0175	-0.38394	-0.89853	-0.13198	-0.00694	1.25682	-1.61968
c0917	pop08	1.87467	-1.03002	0.67064	-1.05338	-0.1334	0.4659	1.32223	0.62971	-1.26381	1.43896	0.17117	0.62812	0.5998	0.34121	0.12605	1.53341	-0.90307	0.58565	-0.50355	0.39254	-0.2315	0.31443	-0.41869	1.31127	0.88696	-0.12642	0.19773	-0.60435	1.06426	-1.29139
c2903	pop03	4.2935	-0.40104	4.61047	0.06137	-1.16041	-0.3996	-0.11564	-0.44386	-0.63619	0.92199	0.28013	-0.16468	0.76692	-1.18097	-0.61412	-0.85299	0.34783	0.75591	-0.20003	-0.32324	1.27705	1.43077	1.13693	-0.03859	-0.04156	-0.29686	0.72934	0.14573	1.52182	-1.04541
c3645	pop04	-0.90338	5.26163	0.50571	6.39139	1.30931	1.29406	0.60525	1.63952	-0.57871	-0.23803	0.8311	-2.02126	0.4665	0.78773	-2.57995	1.17852	1.22159	1.35689	1.43416	0.21245	-0.69789	0.38604	0.24153	-0.12954	0.5728	-1.02669	-0.32637	0.70347	1.26639	0.95918
c0126	pop08	0.08006	0.3178	0.15419	-0.06925	6e-05	0.3197	-1.21452	0.30752	-0.07728	-1.74792	0.44392	0.48237	-0.15483	-0.87458	0.15774	-0.94049	1.38221	0.69406	0.03054	0.52955	0.33926	-0.26401	-0.85975	-0.49894	0.11902	0.14926	0.01274	-1.2819	-0.08749	0.27583
c2955	pop03	3.17284	2.19681	5.94866	0.98972	0.96663	0.02313	1.01001	2.37949	-0.28823	-0.45316	0.10164	-0.10422	0.81994	1.82404	0.11894	-1.36813	0.41778	-0.92543	-1.28091	0.10357	-0.90616	-1.5433	-1.61171	0.11329	1.45853	1.30859	0.6562	0.22434	-1.05259	-1.07515
c0703	pop08	-0.20899	-0.33727	1.08253	-1.33204	1.23663	-1.92998	1.0392	-1.19406	-1.37542	-1.30158	1.15948	-1.16457	0.67079	-0.77007	0.24292	-0.39049	1.13533	0.61295	-0.29248	-1.50147	-0.02603	0.35001	1.46705	-0.46312	0.31858	0.93929	-0.41681	2.79252	-0.64395	-1.12661
c3306	pop04	0.55795	7.50479	-1.07788	6.71775	1.18974	-0.39479	-0.20989	-0.65953	-0.32421	-0.42097	1.65316	0.60964	-0.76887	-0.32768	0.52129	0.7094	-0.16912	0.9083	-0.40414	0.80065	1.49716	0.30435	1.53652	-1.28821	0.60516	-0.55741	-0.99096	-0.04	-0.20974	0.41276
c0614	pop08	0.13318	1.03215	-0.12098	2.08129	-0.7907	0.52571	1.79231	-0.19132	0.50832	-0.10643	-0.53315	0.35575	-0.47386	1.7747	-1.12393	-0.42976	0.52233	-1.04789	0.5527	0.9525	1.1592	1.20365	1.74877	1.595	-0.09139	-0.87705	0.96004	-1.20512	2.01946	-0.39778
c2846	pop02	5.46962	2.80212	1.22877	0.50931	-0.33142	2.57828	-1.42844	0.44169	-0.19967	1.12224	-0.01728	0.67646	0.9978	-0.27318	0.60524	-0.28831	1.50058	1.02679	0.9901	-0.44043	-0.81564	-0.38491	-0.04629	-1.4062	0.21265	0.19926	-0.62614	-0.46394	-0.38178	0.27485
c2189	pop08	-0.1318	-0.67968	-0.0246	0.30327	-0.26105	-0.57327	0.32	-1.39662	0.29521	0.53176	-0.25103	-0.84826	-0.88011	0.78612	0.94032	0.30482	0.29675	-0.11875	-0.63261	-1.05167	-0.15483	1.30616	-0.79981	0.55826	1.24894	0.46914	0.39137	2.27687	0.6674	-0.25501
c2966	pop03	5.89572	1.86668	4.36956	0.67386	-0.87559	-0.51493	-1.1835	-0.26659	0.39772	0.00132	0.98182	0.61078	1.90011	-0.66775	-0.9631	0.42184	-0.00149	0.46079	-1.33708	-1.64472	0.12847	0.32998	-0.57644	-1.93802	-0.01519	-0.46264	-0.10669	-1.1096	-0.10201	0.98603
c1113	pop08	-0.02435	-0.96842	0.55078	0.59383	1.50776	1.72604	0.0044	-0.05375	0.65241	-0.3869	0.66734	0.88079	1.03686	-1.91594	-2.45381	1.12452	-0.98413	-0.27089	-2.21042	-1.32391	1.09607	-1.32774	0.08362	-0.65916	-0.4604	-0.4069	-1.03068	-0.33211	0.41168	-1.53285
c2127	pop08	-0.17772	0.1876	-0.47851	-1.22029	-0.08904	0.97251	0.43288	-0.60411	-2.48408	-0.55417	1.04986	-0.39797	-1.18251	0.39276	-0.20477	-2.53407	-0.2444	-0.16358	2.35211	-0.79556	1.36399	-0.93309	-1.29161	-0.17015	0.93473	1.80011	-0.17809	-0.74972	0.19604	0.99209
c4649	pop05	5.16932	5.94231	0.52176	5.99474	0.65471	0.49185	1.24268	-1.18681	0.60974	-0.89215	-0.41976	0.07482	-0.55003	0.68533	-0.92363	-0.05666	1.62129	-0.5426	-0.96179	0.96531	-0.262	0.54814	0.1156	0.96768	-0.4198	-0.25926	-0.1248	0.51796	1.1868	-0.87677
c0756	pop08	0.39492	1.30148	0.15796	-0.23997	-0.39661	-0.72507	0.62822	-1.0675	-1.1346	1.76674	0.37217	-0.5498	0.28243	-0.94724	-0.75037	-0.65559	-0.99129	1.42434	0.28074	0.56941	0.00924	-1.14112	0.13355	-0.81619	0.35323	-0.67047	-0.42033	1.10376	0.20406	0.68162
c4880	pop06	0.44554	4.91068	3.1141	-0.38963	1.54874	0.27992	-0.82479	1.0512	-2.43748	0.54897	-0.0914	1.22945	-0.09573	1.17617	1.08585	-1.92142	0.19187	-1.11079	-0.93349	0.93374	-1.87131	-0.39678	0.82157	0.15816	0.40922	0.67743	0.06234	1.98242	-0.06344	-0.43317
c0462	pop08	-0.80284	-0.99229	0.45958	0.76913	-0.80637	-0.84161	-0.84564	-0.57389	-0.11995	0.16531	0.34571	-1.13527	1.08429	-0.6669	0.151	-0.9522	-0.0788	0.98109	0.76942	-1.5023	-0.1845	0.12972	-0.41664	0.80312	0.19126	0.15378	-1.10019	1.26981	0.62355	1.46352
c3660	pop04	0.13886	5.56244	-0.1498	4.69116	0.04378	-0.8528	-0.0903	-1.17914	-0.83372	0.07789	-1.05543	-1.03806	0.60676	0.44245	-0.30974	0.29247	-1.90308	-1.44543	0.0501	0.8578	0.55658	0.32577	0.38641	0.28045	-0.85802	-0.3757	0.54423	-1.07138	1.79725	0.92722
c2160	pop08	1.43141	1.55599	-1.05779	1.46861	-0.0896	-0.24102	-0.54837	0.89135	-0.18663	0.28765	0.57837	-0.79934	1.77326	-2.73305	-1.30671	1.65757	1.4397	-0.66661	2.04124	-0.4016	0.06573	-0.1675	-0.43952	-0.75932	1.10561	0.70538	0.0543	1.6302	-0.44946	-1.48973
c1200	pop08	-0.54913	-0.31354	-0.39486	0.2463	-0.1198	-0.83292	0.10938	-0.23736	-1.54179	0.75927	-0.12842	0.65854	-0.37519	1.47176	0.54816	-1.47582	-0.41402	-0.9849	0.15836	-0.08488	0.02821	1.31293	-0.49618	-1.80262	-0.69634	0.58085	1.29728	0.38213	1.01623	-0.65805
c1413	pop08	0.0474	0.31239	1.6452	0.83353	-0.71734	-0.57658	0.2138	0.04177	-0.4437	-1.04799	0.7	0.64087	-0.13241	0.29399	-0.41051	-1.32652	-0.96231	-0.66527	-0.57606	-1.49749	0.31149	0.69101	0.27314	-1.1079	-0.11445	-1.33947	0.75149	-0.9855	0.01802	0.92372
c2390	pop08	-0.88337	0.37299	0.01869	1.21379	0.59085	-0.85929	1.559	0.88038	-0.62129	1.15	-0.63134	0.29486	-1.17935	0.54744	-1.52511	-1.24804	-0.74812	-0.76025	-0.77895	-0.69869	0.64229	-0.78131	-0.64218	0.48655	0.60053	0.1362	0.29046	-0.9453	0.52284	1.06459
c0773	pop08	-0.18343	0.41785	-1.09634	-1.40861	-0.73335	-0.34973	1.31266	0.36589	2.17049	-0.16223	-1.17059	1.7835	0.01118	-0.49903	1.3117	-0.84906	-0.32449	0.31702	-0.94474	-1.37224	0.65352	1.13278	0.21892	-1.67473	-0.87658	1.52362	0.03167	1.00765	-1.5489	0.78933
c1843	pop08	-1.35467	0.47992	-1.31673	-0.16391	1.76341	-0.60814	0.04662	-1.30399	0.56162	0.3657	-1.07523	-0.17529	-1.21556	1.41462	-0.14194	0.12821	1.11007	0.1243	-1.60527	0.94503	1.79409	0.10197	2.95981	1.48795	0.0331	-3.12964	-1.99338	-0.16038	1.2042	-0.86939
c2775	pop02	5.01546	3.83899	0.78402	-1.50404	0.44299	1.32475	-0.72036	1.16862	0.86018	1.5231	-1.5495	-0.56973	-1.78633	1.55802	-0.21855	-0.20406	-1.13145	-0.56578	0.59618	-1.22635	0.25414	0.57576	-1.89573	-0.22922	0.0793	-0.74413	-0.27066	1.01837	1.80667	-0.39821
c1762	pop08	-0.32605	0.03279	-0.57967	0.69255	1.27223	-0.12801	-0.07827	-0.10698	-1.25193	1.41002	-1.57348	-2.09939	-2.09075	0.66289	-0.95901	-0.52732	-1.25533	-0.33842	0.3561	2.08152	-0.05691	0.28277	-1.19915	-0.15423	-0.99507	1.32062	0.20118	1.20398	0.5037	-2.75738
c2351	pop08	-1.13725	0.92196	-1.22468	1.38625	0.1869	-0.44899	-1.53397	-0.66664	0.91063	1.19888	0.32457	-1.59389	-0.47895	0.74412	0.21484	0.11966	-0.6336	-0.49899	0.45654	0.89779	-0.23554	0.27306	0.3274	-0.11581	0.682	-0.60138	0.93811	0.65755	1.63436	0.34523
c0820	pop08	-0.92698	-0.13749	-0.61975	0.78991	-0.66799	1.47996	0.40438	-0.05606	0.64025	-0.69938	-0.89786	-0.67462	-1.72997	0.00818	-0.1748	0.23695	1.10592	1.46399	1.30816	1.36526	-0.54356	-1.44892	0.97731	-0.95696	0.04779	-1.44285	1.63146	-0.97085	1.06143	-0.73738
c3888	pop04	0.91948	5.72918	0.08465	4.36044	-0.29035	-2.23355	0.28432	0.30074	-1.13933	-0.2478	-1.71277	-0.08039	0.53032	-0.71025	0.05838	-1.17449	0.27901	-0.92728	-0.12635	-1.81383	1.63779	2.11534	0.21736	-0.57534	0.40384	-1.07011	0.04081	-0.13485	1.64248	0.20363
c2821	pop02	6.0218	4.55409	-0.67872	-0.74376	0.02329	0.45	-1.68937	0.14072	-0.51377	-0.1393	-1.4323	0.86392	0.50787	-1.57682	1.88087	1.17868	0.86783	0.36849	0.33577	-1.65455	1.42597	-0.96776	-0.18607	0.52073	0.41536	-1.10796	0.76175	0.43172	-0.08231	-0.45179
c0549	pop08	0.60157	-0.48308	0.00556	-0.25771	1.17617	0.31909	-0.20101	0.33288	0.75564	-0.07857	-1.18051	-0.07202	0.70127	-0.30274	-1.07577	-0.93311	-1.72257	0.88577	-0.08375	-0.01948	-1.25351	0.66257	1.05487	0.2358	-2.06777	-1.96662	0.4617	-1.09858	0.86325	0.01816
c4578	pop05	4.61026	5.74197	-0.38668	4.12439	-0.1683	-0.4274	1.09727	1.04361	0.27781	1.749	1.35134	-0.54182	-0.48953	-1.01855	-0.55925	0.53479	-0.52698	0.15766	-0.74778	-1.62216	-0.66495	0.21311	-1.56962	-0.61101	0.08809	1.43285	0.2393	0.15006	1.04883	1.88264
c1265	pop08	0.91928	0.55289	1.11645	-0.61317	1.63984	-0.69342	0.43942	-0.27405	0.61096	0.02216	0.55296	0.56692	-1.34658	1.25378	-0.59788	-0.74044	-0.80074	-0.29107	0.73202	-0.97783	-0.81971	-1.22783	1.7328	-1.38594	-1.03267	2.59414	-1.13903	0.80055	-0.70863	-0.69581
c3369	pop04	0.9341	5.58398	-0.4709	5.49016	-0.37335	-2.42927	-0.87781	0.54068	-0.52897	-1.09156	-0.47092	-0.47555	-0.56604	0.52182	-0.43295	-0.75364	1.14697	-0.33861	0.36855	-1.23704	-0.5113	0.24344	1.15739	0.35352	1.50927	1.91706	-1.97022	1.07985	-0.58761	-0.386
c1967	pop08	-0.87699	-0.43845	-0.48553	0.43554	0.15875	1.14303	0.75954	0.6819	0.56192	-0.28398	0.07973	1.8957	1.56303	0.86874	-0.79027	0.17997	-0.19236	-0.52991	-0.5194	0.45075	1.04502	-0.1432	0.618	-1.45098	-1.0524	0.69771	0.18432	-0.16522	-0.35567	-0.45748
c1846	pop08	0.72187	-0.76693	2.35373	0.30963	-0.20781	0.06632	-0.11371	-0.11093	-0.29221	1.37949	0.2422	0.78283	1.06964	-0.57059	-1.91907	0.64027	0.12498	0.54102	-1.58077	0.10304	-0.96766	-0.62696	1.26846	-0.65645	0.09078	1.30096	-0.5374	-1.2847	1.63128	-0.42964
c0333	pop08	-0.51874	1.65606	0.47201	-0.19468	-1.45179	-0.46699	-0.93279	-0.57651	-0.09531	-0.18852	-1.96057	1.3362	-0.09219	-0.94474	-0.42391	1.00892	-0.2816	0.39778	0.33111	-0.88614	1.00025	0.36612	-0.13627	1.13363	0.51018	2.39452	0.00285	-0.10826	0.18397	-0.72053
c1562	pop08	-1.10159	-1.35913	-0.7443	-0.72515	0.07778	-0.12263	-1.57709	0.11205	-0.11891	0.88822	0.57768	-0.45988	1.13497	-1.12504	-0.14001	0.60235	-1.47812	-1.98136	1.55081	1.21099	0.07186	-0.74757	0.0961	2.2155	-0.57583	1.67058	-1.66206	-0.59264	1.41058	-0.647
c1621	pop08	-0.13483	0.44252	-0.92518	0.06519	-0.36335	0.75496	0.55377	1.10694	0.15839	0.20687	0.31141	0.61385	0.77574	-1.96925	-0.04585	0.20085	0.42001	-0.20594	0.48885	0.69228	-0.07283	-1.53061	-0.19406	-0.06866	-1.21584	-1.06734	0.86365	0.55813	-0.07843	-0.5559
c4682	pop05	4.07771	5.17079	-0.57151	4.36157	-0.85295	1.17801	2.58924	2.06271	1.20855	-0.12933	1.10655	1.30735	0.48292	0.46316	2.45147	-0.0781	1.25437	-1.67797	-0.78562	-0.6157	-1.02792	-0.17377	-0.34913	-0.14313	-1.38141	-0.61614	-0.19896	0.37711	0.66623	1.28649
c4897	pop06	1.01086	4.55788	5.45476	-0.37282	0.62298	1.15928	-1.84769	0.2252	-0.08272	0.15334	-0.64702	0.89492	-0.38997	-0.11312	-0.98801	0.27186	-1.25385	-1.41716	-1.8261	0.38888	-0.00283	1.05118	-0.35287	0.97906	-0.12962	-0.07538	0.06968	0.10399	-0.00472	-1.90371
c3297	pop04	1.57274	3.35476	0.14435	4.81111	1.18863	-1.41293	0.57609	0.77705	-0.68603	-2.10056	-1.13911	-1.47328	0.74285	0.44113	-0.04999	-0.25762	0.26228	0.40161	0.61262	-0.2953	0.20427	-0.53293	-0.58024	-0.47255	0.81182	-0.30948	-0.24137	2.06352	0.81516	-0.49816
c0067	pop08	-1.13861	0.95021	-0.22096	1.10809	1.54861	-0.4088	0.88268	-0.3628	-1.26471	-0.29295	0.01713	1.47167	-1.98505	-0.44587	-0.05713	-1.79083	-1.28967	0.79638	-0.85791	-1.45828	0.51946	0.97934	0.66201	0.86283	-0.10938	-0.33013	2.11019	0.88564	-0.31552	-0.91357
c1665	pop08	-0.16545	0.14698	-1.07684	-0.77667	1.22101	0.88809	1.98225	-0.35238	1.02021	1.09938	-0.64531	0.18576	0.03304	-0.07006	0.98708	0.50676	1.03274	-0.76511	-1.13518	-0.403	1.86822	-2.33081	-0.35788	0.43247	-0.73575	0.77932	0.50628	-0.03213	-0.07224	1.06783
c1620	pop08	-0.25282	-0.44918	1.28461	-1.12481	0.95009	0.57484	0.45587	-0.21188	-0.83209	-0.87666	0.7709	-0.30652	1.75945	0.13511	-0.74808	0.80819	-1.78546	0.03285	0.07911	1.51394	1.84029	2.85954	-1.23758	1.24351	-0.08126	-0.85905	-0.7087	-0.16685	-0.68862	-1.24094
c4752	pop06	1.03937	4.9222	5.18522	0.70755	-0.90806	0.64876	0.46784	-0.59133	0.81771	-1.14423	-0.19626	1.23596	-0.71934	1.18362	-0.09206	-0.90966	-0.19513	-0.26087	-0.99614	-0.67384	1.13217	-0.29855	0.30016	1.395	0.16436	1.03292	0.78991	-0.20954	-0.78965	0.14744
c1238	pop08	0.18291	-0.87601	1.83529	1.03215	-0.76526	-0.01928	1.63655	-0.70954	1.14672	1.3434	-0.36471	-0.17269	1.46317	-0.16066	-1.73174	0.35192	0.64949	0.81784	-2.14261	-0.18996	0.42184	2.66368	1.64546	-1.10651	-0.51796	0.71605	-1.10391	-0.74197	2.17707	0.42524
c3349	pop04	1.6801	4.0296	0.31328	6.24505	-2.46177	-0.81218	0.07921	0.83848	1.00945	0.80425	-1.02706	0.02469	0.54276	-1.05427	-1.12676	0.39806	-1.49416	-1.06987	0.6668	-0.28719	-0.07466	0.42971	-1.11616	-1.28838	-1.32073	-1.15861	-0.16629	1.42395	0.6327	0.30965
c3632	pop04	1.5289	4.77929	-1.22304	4.70478	-1.3513	1.98819	0.52815	1.54355	0.21988	1.75167	0.10631	0.60005	-0.60276	-1.05419	-0.36068	-1.21842	0.1262	0.24869	-0.8893	-1.46757	-0.39855	1.11052	-0.67918	0.22873	-0.06218	-0.07434	-0.58392	0.08443	1.5634	-0.31368
c3937	pop04	-0.95354	4.76183	2.02828	5.81999	1.02675	0.27232	-0.99903	-0.58367	0.40008	0.28771	0.65548	-0.46516	-0.35736	1.13284	1.26003	0.86763	1.25512	0.33894	-0.06317	0.04748	1.65761	0.68906	-1.12941	1.09921	-0.56177	-1.52869	-0.98351	-1.28395	-0.07007	-0.20384
c1137	pop08	-0.40638	1.26471	1.95876	0.59537	-1.4899	0.20166	2.60028	0.27592	-0.40362	1.49585	-0.62648	-0.46265	0.33739	-0.42715	-0.87216	1.03414	-0.91776	0.73249	-1.05633	-0.54792	0.26591	-0.28921	2.58088	-1.18995	-1.25156	0.99608	1.01163	1.6695	-0.74336	1.25909
c2814	pop02	6.15455	5.63044	-0.25737	1.71642	-0.45028	-1.81352	-0.38042	-0.35353	2.68493	0.55646	-0.38704	0.23194	1.95956	0.93382	-1.21294	-0.06182	0.15883	0.30332	-1.27153	-0.06942	0.97393	-0.632	-0.46279	0.22971	-1.1871	-0.83158	0.39267	-0.46468	-0.47794	-0.11501
c2963	pop03	5.64836	1.92193	2.46462	0.89567	2.23104	-0.70482	0.71325	0.85661	-1.60475	-1.09378	-0.02358	-0.59655	-1.14354	-0.0849	-1.90178	-0.05879	1.69083	0.04037	0.9195	0.52149	0.27868	-0.52412	-1.5042	0.93988	-0.31244	0.06374	-0.40771	1.33914	-0.37585	-0.57067
c0840	pop08	-0.07732	0.77629	0.24558	0.20867	-0.059	-0.90319	-1.15708	0.25053	1.63216	0.47345	1.47976	-0.05104	0.23361	1.11831	-0.99652	-0.42386	0.8568	-1.30612	-0.34989	1.67953	0.20914	-1.64753	-0.11532	0.31845	-1.18718	1.09255	-0.85578	0.66949	-0.08508	0.77248
c2318	pop08	0.2477	-2.81418	-0.56666	2.1762	0.52712	-0.34536	-0.30555	-0.44847	-1.55785	0.27315	0.79132	2.66125	0.3333	0.15222	-0.41782	0.07838	0.54386	-2.6953	0.05082	-0.00561	0.311	-0.16889	-0.66539	-0.80489	0.28404	-0.4713	-0.28135	1.19411	-1.43954	1.08375
c2595	pop08	-1.26581	0.8888	-1.56165	0.51903	-0.73175	0.26218	1.29574	0.65635	-0.99585	-1.04248	-0.8024	2.16233	-0.54556	0.10043	-0.96922	1.88041	1.68547	0.16783	-0.21953	-0.29519	0.07282	2.53672	0.01449	-0.33653	0.39737	0.56133	-0.20993	-0.7587	-1.17614	-1.33625
c0450	pop08	2.06248	0.2335	-0.21479	0.29182	-1.18499	0.08743	0.06933	-0.04878	-0.34872	0.62534	0.16201	-0.1156	-0.65498	0.83125	-0.55302	-0.23822	-1.22774	0.13618	-0.05899	-0.19291	1.79214	0.19899	-1.3839	-0.63181	-0.86174	-0.66478	-1.24482	0.87187	1.69419	-0.83563
c2433	pop08	-0.97124	-0.92742	-0.18481	-0.26458	1.10895	-2.1135	-1.57784	0.42989	-0.11359	0.65525	0.74921	-0.52214	-0.18683	1.21079	0.18418	-0.0142	-0.86593	0.77176	0.68897	-0.06878	-0.68251	0.83499	1.32101	-0.18131	-1.07503	0.68994	-0.60039	-1.52237	-0.29556	3.08841
