id	pop	Mrk1	Mrk2	Mrk3	Mrk4	Mrk5
c0534	pop08	1.63535	-0.35496	0.08912	-0.50842	0.24522
c1900	pop08	0.0234	0.16021	-1.37917	0.57969	1.12192
c0351	pop08	-2.31604	-2.53392	1.99849	-0.3129	1.45394
c2284	pop08	-0.96424	-0.03284	1.02915	0.75395	-2.26725
c2333	pop08	1.20913	0.22926	-0.4515	1.17769	-0.05807
c2645	pop02	3.70048	4.17687	-0.14749	-0.34645	0.52402
c4339	pop05	4.83814	2.51877	0.72343	4.88062	-2.15317
c1388	pop08	1.74928	2.37635	1.41797	-0.22204	-0.03573
c2161	pop08	0.02065	-0.5785	-1.73249	-1.63815	0.23219
c3483	pop04	-0.2182	3.54389	-1.20144	5.17815	0.27178
c2342	pop08	-0.40612	-1.13923	1.41492	0.1526	2.26194
c0622	pop08	0.34608	1.10238	1.84975	0.44878	-0.91954
c0654	pop08	0.49084	2.12279	1.62526	-0.17855	-1.02566
c0270	pop08	0.66658	-0.74019	1.20123	-1.63572	-0.8166
c2851	pop02	6.08088	5.17734	-0.64247	-0.19228	1.30075
c1815	pop08	3.16794	1.6767	0.84067	0.51948	-1.54183
c0436	pop08	1.60676	0.32201	0.2791	1.03677	-0.49634
c3373	pop04	-1.58691	4.54163	-1.32189	5.19772	-0.10477
c1716	pop08	0.23311	1.55513	-0.1032	1.43743	-1.35475
c1827	pop08	1.65516	0.10176	0.45237	-0.60484	0.10192
c1988	pop08	-1.01282	-1.99447	-1.05467	-1.62052	-1.21686
c1906	pop08	-1.35493	0.37508	0.87683	0.53052	-0.4754
c4789	pop06	1.18031	3.91972	4.76281	0.07126	-2.1041
c2823	pop02	5.38537	5.22304	0.77968	-1.73467	2.52823
c2959	pop03	5.36451	0.06012	4.91031	-0.74479	-0.60551
c1613	pop08	1.24675	0.58255	-0.09788	0.5005	0.74624
c2225	pop08	-0.74365	-0.43817	0.14408	1.13761	-1.08365
c1894	pop08	0.17283	-0.35602	-0.98849	-0.92344	2.78989
c2880	pop02	4.45143	4.57158	1.15249	-0.38041	0.58811
c4632	pop05	5.08737	2.48466	0.59528	5.63148	-0.14671
c2665	pop02	5.57106	3.46794	-0.75278	0.9966	0.00497
c1878	pop08	0.19251	1.37357	-0.32475	-0.8581	0.14128
c3034	pop03	5.24023	-3.1803	6.39886	-0.54331	-0.07486
c0790	pop08	-0.15345	-0.04189	-0.98404	1.46005	-0.29807
c4444	pop05	3.31641	4.59625	-1.40494	5.19793	-2.46574
c3940	pop04	0.06378	4.43457	-1.89445	4.42889	1.19076
c2305	pop08	-1.2174	0.84229	1.43919	-1.64654	-0.16534
c0480	pop08	-1.1665	0.62058	0.46176	-0.30199	-1.69971
c2554	pop08	-0.09134	0.25554	1.62722	-2.13275	0.39617
c4220	pop05	6.29891	3.69302	0.11892	4.52959	-0.52242
c0996	pop08	-0.21632	-0.35566	0.33654	0.35242	-0.01057
c4831	pop06	-0.53167	3.72387	5.02289	1.32972	-0.71844
c3990	pop04	0.3172	5.18517	-2.15165	5.55178	0.68428
c0472	pop08	0.88864	-0.95495	-1.18718	0.07479	1.2788
c0473	pop08	0.27297	-0.18329	1.93338	1.41862	-0.75199
c2504	pop08	-0.28129	-0.95729	0.59758	-0.59263	0.6614
c0870	pop08	1.45144	0.93722	0.03222	0.44441	-0.75055
c3928	pop04	0.86167	4.72347	-2.09115	7.14995	-0.0534
c0452	pop08	1.4114	0.99127	2.22442	0.29344	-1.56385
c0771	pop08	2.70578	-1.24677	-0.28633	-1.36671	-1.77074
c3142	pop03	5.68996	-0.9662	5.65042	0.14047	1.26238
c3293	pop04	0.39559	4.83504	-0.58946	5.23118	0.05335
c1419	pop08	1.53718	-1.78473	0.19561	-0.65245	0.276
c4096	pop04	-0.45574	3.18488	1.32999	5.30273	1.46494
c0134	pop08	0.66871	2.26042	2.01777	0.2976	-0.00795
c3201	pop04	-0.09835	5.54868	0.93066	5.57665	-1.45014
c0764	pop08	1.6229	0.12303	0.68714	0.77718	-0.9604
c4185	pop04	1.93492	4.5123	0.06048	5.9854	2.15962
c2283	pop08	0.89297	-0.554	-0.87659	-0.40463	1.12518
c1286	pop08	1.37127	0.75449	0.87232	1.29031	2.8721
c0833	pop08	-0.60401	1.39839	2.15008	-0.01062	0.47281
c2237	pop08	-0.59831	0.44559	-0.30811	-0.70106	-0.65321
c4359	pop05	4.11839	5.60687	-1.92698	5.20926	-1.64887
c2938	pop03	5.14449	-0.05472	5.15474	-0.12195	-0.71583
c4048	pop04	-1.01436	6.52337	-1.65286	4.7785	-0.05225
c3449	pop04	-0.96232	3.17485	0.82143	5.86006	-0.56816
c4003	pop04	-0.19451	4.54465	-1.00984	6.73513	-1.11096
c0520	pop08	1.30919	-1.51406	0.93231	-0.7456	-1.5654
c1874	pop08	-1.79226	1.85327	0.54521	-0.08958	0.61096
c1477	pop08	0.07598	1.34641	0.72336	0.06119	1.1709
c3978	pop04	0.7322	5.42873	-0.49331	2.9425	0.34639
c3602	pop04	-1.47645	4.82633	-1.87806	4.32926	-1.23499
c4671	pop05	3.46016	6.46491	-1.45612	3.16873	0.188
c2188	pop08	-0.37835	-0.33883	-0.26315	0.27383	-0.03183
c1283	pop08	-1.52111	1.33301	-0.95855	2.03509	-0.1003
c4940	pop01	-1.50128	0.17675	-0.18776	-1.0157	5.99421
c3547	pop04	-0.26855	4.66759	0.60912	3.67221	0.10946
c4180	pop04	0.956	5.47406	-0.38357	5.82951	1.07643
c2602	pop02	4.29242	5.06506	1.8891	-0.06364	-0.13362
c4105	pop04	-0.71574	5.12257	-0.20199	3.99417	0.36462
c1979	pop08	0.13394	-0.02122	-0.03642	1.72326	-2.4983
c1470	pop08	0.22936	0.38927	-0.81408	-1.176	-0.37482
c4429	pop05	4.68103	6.19667	-1.26261	4.89514	1.5716
c1609	pop08	-1.36936	0.56871	1.00843	-2.15119	-0.37583
c0841	pop08	-1.62792	0.77333	-0.81521	0.69933	-0.43063
c3793	pop04	-1.01977	4.41725	-0.19575	3.80102	0.23652
c4900	pop06	0.65588	4.66252	4.57674	0.31398	-2.17293
c1108	pop08	-0.56803	-0.48414	1.55939	1.44239	0.12113
c0021	pop08	0.13409	0.70585	-0.51864	-0.7239	0.66759
c0198	pop08	-0.9659	-2.25237	0.29381	0.33006	1.26558
c4732	pop06	0.03762	3.98141	7.01379	1.09608	1.67697
c4876	pop06	-0.80067	4.79524	4.45886	0.81932	0.91084
c0290	pop08	0.12843	-1.60328	-0.11535	0.80842	1.14773
c3824	pop04	0.31265	4.198	0.3166	5.52879	0.04554
c1046	pop08	1.58194	0.95008	-0.75878	-1.33582	-0.87391
c1438	pop08	0.45187	-1.99336	0.74347	2.63388	2.6118
c1720	pop08	0.67886	1.34137	0.87318	-0.83475	1.37913
c2529	pop08	1.02808	-0.28844	-1.46691	-0.28119	0.88859
c0183	pop08	0.97603	-1.83842	0.37875	-0.74797	0.9996
c0007	pop08	-0.57474	1.30351	-2.12224	0.19758	0.77506
c1615	pop08	-0.43907	-2.12194	0.28954	0.40834	-0.43786
c0993	pop08	1.58397	-0.24631	0.21297	1.06502	-1.59498
c4939	pop01	-0.23545	-0.67647	-0.86664	0.08341	3.99798
c1503	pop08	-0.70744	0.77442	0.04087	0.35911	0.4095
c4181	pop04	0.87718	6.21027	1.25056	6.08993	0.67271
c2489	pop08	0.53587	-1.24573	2.86021	0.56224	0.14313
c3646	pop04	0.86152	5.3927	0.3871	3.53286	-0.93201
c1358	pop08	-0.53974	-2.95981	1.16751	0.53808	0.44081
c2416	pop08	-0.09337	-0.07901	1.23614	-0.97204	-0.79755
c4929	pop01	1.48183	-0.00931	-0.43298	-0.05852	6.86155
c2923	pop03	4.83151	0.29188	5.06733	2.09469	-1.6172
c2203	pop08	-0.71296	1.17437	1.11387	-1.7926	-0.74914
c1788	pop08	1.02069	-1.12527	-0.91294	0.33435	-1.44954
c1733	pop08	-0.00485	-1.58592	-0.29256	0.77365	-0.47941
c4874	pop06	-0.94825	4.67053	6.19089	-0.42782	0.79275
c1856	pop08	-0.43143	0.12139	1.37204	0.60628	2.03744
c0758	pop08	-1.45829	-0.55937	1.41908	0.01171	1.28832
c2987	pop03	3.943	-0.66196	4.25697	0.61612	-0.64469
c0357	pop08	1.89123	0.1537	-1.61474	-0.96127	-1.10897
c1001	pop08	-1.20533	0.02339	-1.77356	-1.04356	-0.46013
c4639	pop05	4.13876	5.19468	-0.41612	4.64548	1.74255
c0361	pop08	0.93382	-0.77962	-0.03077	1.60888	0.50969
c2364	pop08	-0.40048	0.10299	1.16812	-1.25672	-0.59972
c0342	pop08	0.33014	-0.14885	2.57489	0.34806	-0.177
c3223	pop04	0.39986	5.92261	0.08037	4.97524	-0.90261
c3458	pop04	0.23477	5.43091	-1.21061	4.79036	-0.66663
c4372	pop05	4.3413	6.18857	-0.31925	2.70077	-1.25369
c0281	pop08	-1.01182	1.55722	0.72214	0.07026	-0.6246
c2235	pop08	-1.42273	-0.71079	0.56477	-0.60007	-0.1434
c1632	pop08	0.2143	2.0284	-0.42562	1.5851	-0.9626
c0057	pop08	1.64782	-0.08048	1.36564	-0.51934	0.35161
c3275	pop04	1.64104	4.53634	-1.1108	4.50059	1.69383
c0587	pop08	-2.0233	1.63502	1.67641	-0.07229	1.41497
c4179	pop04	-0.25051	4.82878	0.72302	5.40815	-0.70781
c4156	pop04	-0.95296	1.66489	-0.70738	5.18609	-0.10132
c2650	pop02	4.69267	6.08777	0.77024	1.0409	-0.3911
c0704	pop08	-1.2314	-0.26719	-0.34843	-2.18247	0.93446
c3930	pop04	0.4259	5.50254	1.37103	3.30975	1.75688
c4717	pop06	1.12136	5.46907	3.15512	-1.09357	1.26151
c1397	pop08	-0.73511	-0.25028	-0.57737	-1.76189	1.80345
c3748	pop04	0.47977	5.25398	0.06834	5.30927	0.07982
c2418	pop08	-0.03865	0.15247	0.73322	0.76781	-1.31026
c4804	pop06	1.6082	3.79987	5.82905	-0.10158	-0.72843
c1222	pop08	-0.58846	0.56985	-0.619	-0.28734	0.71205
c1849	pop08	-0.12844	-1.07285	-0.09761	1.75366	0.19103
c3390	pop04	-0.94467	6.54772	-0.74501	6.2134	0.80894
c2423	pop08	0.58938	0.5538	-0.72198	-1.57779	0.80554
c3983	pop04	0.39925	5.22386	-0.67787	5.28001	-1.18526
c3015	pop03	4.47479	-0.46274	4.68208	-0.3244	0.42565
c0890	pop08	0.61742	-0.09736	0.24942	-1.629	2.08208
c3432	pop04	-1.33483	4.12222	-0.20786	4.58371	-1.16264
c0743	pop08	2.34597	-1.79315	-0.6661	0.83741	-0.38379
c4310	pop05	2.52841	4.48599	1.0572	5.61994	-0.0692
c3342	pop04	0.79536	2.95679	0.78774	4.89739	0.64113
c2173	pop08	-0.16639	-1.60637	-0.79431	-1.63841	0.5165
c1428	pop08	0.68731	-0.19992	-0.86018	0.53392	-0.9936
c2724	pop02	3.85439	5.81468	-0.58684	0.38104	0.50545
c4540	pop05	4.19879	4.45101	-1.08087	4.62214	2.00627
c4517	pop05	6.28512	4.50677	-2.16493	7.08504	-0.72993
c4773	pop06	-0.83779	2.43068	5.58638	-0.75092	-1.51997
c2910	pop03	4.46079	0.67556	5.83993	0.08963	-2.23227
c4559	pop05	5.95422	6.61305	-1.28431	4.26527	-2.0296
c4700	pop05	4.50584	5.42289	0.67687	4.82004	-0.73006
c0595	pop08	0.04613	1.29237	-1.18538	0.13124	0.46151
c2908	pop03	3.71457	0.06483	6.64838	0.36836	1.54049
c3697	pop04	-0.78419	3.65994	1.17697	2.94182	-0.91442
c0402	pop08	0.03615	0.33743	-0.16392	1.02523	-0.72392
c4911	pop01	0.88869	-1.00088	1.37895	-0.39975	5.32703
c0701	pop08	0.4549	-0.08046	1.58502	-0.91559	-0.39361
c0544	pop08	-0.01688	0.0039	1.04719	0.08783	0.15222
c2896	pop02	4.5817	5.6098	-0.64331	-0.85286	1.17788
c4933	pop01	0.4122	-0.56638	-0.22504	0.44695	6.56486
c3153	pop03	4.92278	-0.83303	3.38186	-0.34723	-0.37182
c3085	pop03	5.70411	1.78725	4.68963	-0.18105	-1.47857
c0535	pop08	0.43769	0.27549	-0.12332	2.84637	-1.01014
c2937	pop03	6.28298	0.46289	5.81617	0.00964	-0.4985
c2396	pop08	-1.03696	-0.27298	-0.60111	0.18571	-1.36703
c1490	pop08	0.18318	0.08747	0.08926	0.88472	0.19685
c1103	pop08	0.0807	-1.72653	1.1864	1.47369	-0.44493
c0987	pop08	0.21585	0.48375	-0.68198	0.02892	-0.81923
c4938	pop01	-0.11697	-0.19549	0.29361	0.20939	4.47894
c0470	pop08	-0.29192	-1.28691	1.34713	-0.78329	0.96576
c3192	pop03	4.53424	-1.71807	5.58821	0.38908	-0.64512
c1647	pop08	2.0191	0.70275	1.97388	-1.56737	2.68933
c3146	pop03	4.02817	0.58536	4.23057	-0.60049	-1.59367
c1363	pop08	0.40918	0.48321	0.23855	-1.78975	0.04505
c0737	pop08	1.37414	0.47791	0.00107	-1.01823	0.85419
c1877	pop08	0.10649	1.47515	1.65946	-0.0412	0.00823
c1468	pop08	-0.4927	0.54158	-0.23667	-0.43185	-0.00851
c0911	pop08	0.19951	0.89135	-1.79732	0.18784	1.2483
c4564	pop05	5.92734	5.65599	-1.22416	6.60598	0.90952
c2452	pop08	0.82399	-2.05802	1.98989	-0.33486	0.96416
c0510	pop08	-0.01763	-0.7445	0.91415	-1.54968	-0.38916
c2541	pop08	1.31763	-1.06882	0.53865	-0.54202	0.93188
c0468	pop08	-1.26956	-0.06576	0.64709	-0.68002	0.51209
c2861	pop02	4.86415	5.84393	0.26718	1.25536	0.12223
c3871	pop04	-1.62117	5.21701	0.2011	3.98543	1.07849
c3288	pop04	-0.33396	6.41852	0.09177	6.52034	0.11798
c0885	pop08	1.79221	0.40702	2.10506	0.28207	-0.65926
c1924	pop08	0.30172	-0.33374	2.27532	-1.76648	-1.65085
c3722	pop04	-0.72777	7.062	-0.36653	6.1535	-1.85218
c0939	pop08	1.49867	-0.91765	-0.64118	0.76339	-2.17743
c0805	pop08	-0.09951	0.15006	-0.80696	-0.39066	-0.98809
c1559	pop08	1.22789	1.45147	0.38615	0.74632	-0.19784
c4477	pop05	3.07354	4.55911	0.49335	7.04585	0.01395
c0172	pop08	0.04324	0.01078	0.58767	-0.88046	1.61011
c3368	pop04	0.08133	5.9129	0.13612	4.67902	0.80575
c1831	pop08	0.51195	0.12286	-0.40323	0.24353	2.85483
c3901	pop04	0.66417	4.93228	0.40455	5.04398	1.32136
c1112	pop08	-0.95367	0.58795	-1.62163	1.3584	1.20021
c4550	pop05	4.18524	5.01379	-0.54628	4.8207	-0.22782
c2180	pop08	-0.20868	1.33175	0.08977	0.19857	0.339
c0863	pop08	-0.50472	0.74061	0.78957	0.60857	0.72908
c1306	pop08	0.10251	0.94219	-0.40598	-0.41835	0.35222
c2143	pop08	1.67523	0.19983	-0.4718	-0.45643	1.38774
c0277	pop08	0.80862	0.96515	0.10828	0.98853	0.46264
c4387	pop05	4.64679	6.56078	-0.30642	5.16264	1.07511
c1703	pop08	-0.15525	-1.05329	-0.17045	1.38477	-0.59024
c4121	pop04	0.49369	3.57916	0.42964	6.14459	1.41464
c3732	pop04	-1.37536	5.35693	0.10758	6.33991	0.15704
c2228	pop08	0.07055	1.23795	-1.02157	-0.64977	0.13855
c2694	pop02	4.45982	3.62048	-0.39725	0.37429	1.38221
c3718	pop04	-0.34613	3.77877	0.33872	6.41308	-1.51559
c0112	pop08	-0.64907	0.97938	-0.50525	-0.21475	-1.57675
c0084	pop08	-0.17379	0.20689	-0.90773	0.31117	-0.59443
c4763	pop06	-1.50048	6.71047	3.40154	1.14853	0.27039
c4968	pop01	0.84064	0.20906	0.10444	-0.79961	3.99385
c2232	pop08	-0.69702	1.3328	1.76446	0.96101	-0.02385
c0144	pop08	-0.10843	1.21315	0.71403	-0.09023	0.54182
c0212	pop08	-0.40024	0.4215	0.45599	-0.08233	2.18271
c3939	pop04	-0.85002	5.16195	0.51369	6.32141	-0.6149
c3028	pop03	5.30277	1.03726	5.06925	-2.11406	0.3176
c2133	pop08	0.17075	-0.87282	-1.07415	0.17784	-1.44009
c0619	pop08	-0.83582	0.21904	-1.70863	-0.74474	-0.75024
c0499	pop08	0.7304	0.25003	-1.39369	-0.43378	0.08682
c3916	pop04	1.13237	4.79683	0.3291	3.33615	-0.75106
c3372	pop04	1.07847	5.53009	1.19087	4.08222	0.77841
c1858	pop08	-0.36323	0.98077	0.15592	-0.13542	-0.58789
c0879	pop08	0.98604	0.49782	0.17201	0.04388	1.68571
c1210	pop08	0.61916	0.6271	-1.02482	-1.10246	0.23564
c1724	pop08	-0.26547	0.30458	-0.81263	0.07291	-1.40876
c3841	pop04	-0.48154	4.70895	-0.64735	5.07481	1.6477
c4399	pop05	4.52194	4.15101	0.8273	5.44053	1.1607
c2163	pop08	-0.98979	-0.45644	1.22044	-1.44278	0.16948
c0336	pop08	-1.13521	-0.94387	0.01411	-0.10835	-0.16805
c0985	pop08	0.28312	0.04321	-0.49281	-0.67237	0.83782
c0982	pop08	0.90656	0.15732	0.41721	-1.48045	0.75943
c2275	pop08	-0.0323	-0.10685	-0.45616	1.54877	-0.95678
c4097	pop04	-0.2451	3.07717	0.98345	4.40627	-1.00471
c3630	pop04	1.33218	6.2522	-0.19937	4.84981	0.40399
c0690	pop08	-0.97224	-0.19421	-1.59132	0.76169	-0.03619
c4330	pop05	4.63196	3.02434	0.31134	5.57849	0.57505
c2116	pop08	0.80003	0.89741	-1.56229	-0.30317	0.02341
c1513	pop08	1.20313	-0.3168	0.00616	-0.0113	1.44985
c1721	pop08	1.48246	-0.89384	-1.58776	0.43208	-2.05477
c4233	pop05	4.77048	4.35012	0.47391	5.37796	-0.02544
c4814	pop06	-0.88448	4.61765	5.7681	-0.35619	0.30677
c1947	pop08	-0.69242	0.40415	0.64967	-0.03236	1.41261
c2998	pop03	6.14692	-0.73404	5.81598	-0.56419	-0.17972
c3995	pop04	0.6374	3.85398	-0.02369	5.02415	-0.14854
c4984	pop01	-0.47601	-0.12438	0.6581	-1.86806	4.30511
c3301	pop04	0.5129	4.50565	-1.10674	5.96756	-1.27262
c4454	pop05	3.99032	4.98318	0.65005	5.29557	1.2282
c3023	pop03	4.22357	-0.59446	3.20975	0.19695	-1.14522
c4476	pop05	5.66625	4.84332	2.15475	5.48234	0.57351
c4922	pop01	0.72566	-0.22137	-0.91215	-0.24913	5.54649
c4205	pop05	4.74074	5.58758	1.13411	5.14176	-0.53682
c0632	pop08	1.04325	-0.65774	-1.81255	-0.56924	0.22113
c0506	pop08	-0.24344	0.14158	0.80737	0.18675	0.41691
c1368	pop08	-0.48292	0.90886	0.34157	-1.11815	3.02575
c4151	pop04	0.6362	4.77848	0.38339	6.08895	0.59808
c1963	pop08	-1.12021	-1.71383	0.51625	-0.81497	0.4644
c1250	pop08	-0.41067	-1.679	0.67063	-0.40962	0.96606
c4651	pop05	5.71765	6.64897	-0.15279	3.94577	0.19001
c2302	pop08	0.6739	0.94523	-0.78143	1.31722	-1.69913
c2482	pop08	0.21609	0.49091	1.18249	1.32101	0.36093
c2068	pop08	-0.8736	0.64484	-1.79334	0.04116	0.45113
c1941	pop08	-0.34928	-0.88585	-0.36605	-1.11478	-2.05725
c2516	pop08	-1.77506	0.69551	0.63215	0.35019	1.2295
c2875	pop02	5.68744	5.88041	0.38683	0.68818	-0.62561
c4825	pop06	-1.02303	4.4043	2.83335	-1.1093	0.04609
c3618	pop04	1.13659	5.49661	0.41585	4.90799	-0.17807
c0705	pop08	-0.3606	0.00109	0.05255	-0.6204	-0.11089
c4308	pop05	5.57082	3.91219	0.15841	5.5423	-1.64891
c3115	pop03	5.06254	0.25471	5.35304	-0.91637	2.56003
c1011	pop08	1.28062	1.27677	1.34932	1.41974	0.58531
c0169	pop08	-0.32084	-1.16117	1.90099	-1.64352	0.19785
c0518	pop08	0.49425	0.40218	0.38331	-0.97315	-0.14802
c1219	pop08	0.59731	-1.44239	1.18091	-0.51975	0.00031
c4993	pop01	1.45877	0.11325	-0.16608	-0.58805	4.8518
c1830	pop08	1.5699	-1.38709	-0.36769	-0.71261	0.75921
c4038	pop04	-0.17028	4.59672	1.03608	4.17507	0.99068
c3251	pop04	0.45969	4.30999	-0.34104	3.92451	0.05315
c4057	pop04	-0.53475	4.1891	0.10895	6.22503	-2.40374
c2144	pop08	1.23741	0.74097	1.32421	-0.73654	-0.67123
c2660	pop02	4.89235	3.81779	-0.35051	-0.01755	-0.20789
c0765	pop08	-0.10994	0.1296	-1.07836	1.01972	-0.09802
c0109	pop08	0.35497	0.0394	1.05306	-1.04586	-0.78303
c1672	pop08	1.22705	0.04262	-1.34555	-0.66317	-0.50691
c2563	pop08	-0.20765	-1.38129	-0.239	-0.50956	0.54352
c3994	pop04	-1.18886	3.90361	-0.4916	3.62585	0.94483
c2741	pop02	4.01559	5.39238	0.51874	-0.53305	-0.67961
c3425	pop04	1.82758	5.3348	-2.3603	5.28909	0.04245
c2357	pop08	-0.29461	-0.15383	-0.35547	-1.10762	0.19134
c2783	pop02	5.17157	5.6307	-0.35755	-1.02544	-0.13113
c0633	pop08	-1.65904	-1.27661	2.09587	0.76981	-0.43017
c4104	pop04	-0.94128	3.73415	-0.59953	5.45598	0.08971
c2757	pop02	6.88086	4.61771	0.13492	1.90531	0.70778
c4456	pop05	4.21011	4.43313	-1.36107	5.06442	0.60623
c4067	pop04	0.0103	5.30659	-2.08574	4.68587	-1.87166
c1482	pop08	-1.01172	-1.57242	-0.26726	-1.85535	0.63065
c2399	pop08	0.49389	0.4211	-1.34568	-0.5475	0.28914
c4932	pop01	0.0589	-0.17387	-0.34503	0.27775	5.4903
c4362	pop05	6.27277	5.3919	-0.40819	5.83044	0.04019
c1551	pop08	-2.00742	-0.01286	0.58981	-0.84583	-1.25036
c2572	pop08	-0.5936	-1.06324	-1.01806	1.42715	-0.0518
c0714	pop08	0.14007	-1.37084	0.05111	0.59771	-0.04645
c1747	pop08	1.58112	-1.12341	-1.45895	-1.81647	-0.98222
c1336	pop08	1.30151	-0.66272	-0.24999	0.62537	-0.07967
c1517	pop08	2.93377	-0.39177	0.90339	0.54173	-0.65092
c3620	pop04	1.17057	4.79883	-1.62817	4.27366	-0.60885
c2985	pop03	5.29743	2.10917	4.12129	0.60379	-0.87681
c3634	pop04	0.31581	6.1779	1.49872	4.90116	-0.09901
c2484	pop08	0.351	2.34766	-1.8137	0.7103	-0.06125
c0096	pop08	0.35555	1.02555	0.8021	-0.61249	0.0933
c3426	pop04	0.43842	4.87594	0.35624	5.95226	-1.79075
c4065	pop04	-0.03409	4.03201	-1.08414	4.31445	0.14253
c1071	pop08	-1.31619	0.27673	-0.21517	-0.44419	-0.23171
c1152	pop08	-0.98341	-0.5533	-0.31392	-1.61378	0.63279
c4379	pop05	5.10851	3.94377	-1.55805	3.83786	-0.4509
c4295	pop05	5.77666	5.26094	0.27035	4.38274	-0.08747
c2307	pop08	0.25871	-0.40469	0.37258	1.11735	-0.34385
c0320	pop08	-0.64712	0.56795	0.73964	-0.47	-0.05134
c1051	pop08	-0.21541	0.03986	0.29592	1.42632	-1.16596
c3001	pop03	4.61493	-0.29932	6.00469	1.49976	-1.23375
c2604	pop02	5.25687	3.54382	0.21693	-0.02003	-0.70761
c2134	pop08	-0.12211	0.64533	-0.00148	-0.50549	1.08938
c2168	pop08	1.24239	0.10665	1.29426	-0.25792	1.17774
c1714	pop08	-0.97536	-0.74395	0.55678	0.44274	-0.98027
c1622	pop08	1.79536	-2.17404	1.39735	-1.32796	-0.39066
c0349	pop08	-0.47168	1.05386	-0.44841	1.99809	1.63214
c1485	pop08	-1.36469	-0.00423	-0.19332	0.34867	0.34615
c2742	pop02	4.78676	5.98911	0.97013	0.85971	-0.97633
c3805	pop04	0.45095	6.24898	0.89347	4.5633	-0.95295
c2994	pop03	4.00353	1.94987	5.09932	2.01527	-0.44736
c1842	pop08	-0.55279	0.0822	-1.39978	-1.23099	-0.14574
c3548	pop04	-0.21332	4.87837	-0.14693	5.7206	0.51189
c4281	pop05	4.69168	7.67842	1.16298	5.50797	2.09205
c4135	pop04	1.89205	4.597	-0.4547	5.36831	-1.12516
c3307	pop04	-0.48448	5.19415	0.8931	5.02389	0.71605
c2546	pop08	0.09634	-1.10334	-0.60724	0.52235	0.21407
c1101	pop08	0.11325	-2.17065	0.65079	-0.32774	-0.37569
c2070	pop08	-1.19694	-1.67844	1.62671	-0.15168	-1.89362
c0725	pop08	0.12175	-0.76767	-1.29536	-1.95286	2.05006
c0821	pop08	-1.13574	-1.75141	-2.03055	1.19324	1.0706
c4936	pop01	0.00467	-1.70494	0.53077	-0.59548	5.49496
c0727	pop08	0.20095	-0.25887	-0.40709	-0.16708	-1.57139
c3747	pop04	-0.22323	4.55497	0.96983	4.75776	-0.73456
c2953	pop03	5.26801	0.23591	4.11022	1.04088	-1.14472
c0125	pop08	1.82421	1.42688	0.05563	-0.10588	-0.46401
c4311	pop05	5.56839	4.65481	1.35589	5.36314	-0.13563
c1151	pop08	-0.37619	0.03988	-1.33408	-1.3255	-0.78817
c1038	pop08	-0.10619	-1.09126	0.28515	-1.05308	-0.06734
c3507	pop04	-1.14557	4.85506	-0.57664	4.37823	0.47193
c0189	pop08	0.70418	-1.4976	-0.1931	0.21456	-1.23691
c0934	pop08	-1.03289	-0.38585	-0.38904	0.83952	-0.72112
c3440	pop04	-3.04304	5.69837	1.00675	3.91523	1.14324
c1076	pop08	0.25283	0.20233	0.96776	1.13673	0.25512
c4667	pop05	4.5547	5.36918	-0.18601	4.87171	-0.66369
c2048	pop08	2.04797	-0.28577	-0.87054	-1.39832	-0.09729
c4014	pop04	-2.06527	4.13819	0.73926	5.13881	1.76922
c1855	pop08	1.71082	1.50221	-2.50433	1.43099	-1.02486
c0263	pop08	0.15863	1.20631	-0.91515	1.35895	0.8356
c0789	pop08	-0.55366	0.59549	-1.46431	1.73232	0.86812
c2392	pop08	0.04892	1.00866	-0.36123	0.62921	-0.24291
c2252	pop08	1.48187	-0.07301	1.13404	0.51381	0.04295
c1692	pop08	0.26958	-0.84957	-0.16402	-0.40576	-1.03234
c1799	pop08	-0.36752	0.75258	-0.75834	-2.0934	0.57127
c3594	pop04	0.84371	5.50655	0.88313	4.87987	-0.971
c2372	pop08	0.59059	1.04006	0.44457	0.71799	-2.3928
c2147	pop08	0.07694	-1.58125	-2.01889	-0.15028	-0.86435
c3705	pop04	0.40914	5.98754	-1.22469	7.16134	-0.81838
c3395	pop04	0.30044	2.83137	0.21531	5.32834	-0.09382
c0696	pop08	-0.70118	-0.94607	-0.1674	0.06914	0.96837
c3110	pop03	5.66048	-1.56526	5.88954	-0.05029	0.917
c4668	pop05	6.0596	4.90605	0.32095	6.79671	0.73395
c2934	pop03	5.85719	0.27948	4.64677	-1.17121	-0.9158
c4241	pop05	4.67016	4.54224	-0.95569	5.17243	-0.7614
c2876	pop02	3.23747	5.73602	0.99557	0.6245	0.48715
c4650	pop05	5.28042	4.35091	-1.62358	4.08505	2.51928
c2414	pop08	3.02248	-0.47617	-0.49686	-1.60403	-1.0177
c4598	pop05	4.14396	2.93751	-1.3219	4.4063	1.12947
c4141	pop04	0.5537	5.09832	-0.39812	4.96634	0.46769
c4944	pop01	-0.59325	-1.53073	-1.3802	-0.42206	6.23153
c3417	pop04	-0.98661	5.36252	-0.62691	3.62384	-1.06218
c2126	pop08	0.06521	1.26344	-0.14222	0.12299	-0.36245
c1225	pop08	0.11918	-0.02601	0.12497	-0.15979	-0.42637
c4923	pop01	-1.50443	-0.35346	-1.20999	0.07122	4.83453
c4229	pop05	5.8572	2.69915	0.26906	4.27716	0.36252
