id	pop	Mrk1	Mrk2	Mrk3	Mrk4	Mrk5	Mrk6	Mrk7	Mrk8	Mrk9	Mrk10	Mrk11	Mrk12	Mrk13	Mrk14	Mrk15	Mrk16	Mrk17	Mrk18	Mrk19	Mrk20	Mrk21	Mrk22	Mrk23	Mrk24	Mrk25	Mrk26	Mrk27	Mrk28	Mrk29	Mrk30
c1714	pop08	-0.97536	-0.74395	0.55678	0.44274	-0.98027	-0.1401	-1.58857	0.65434	0.7871	-0.19522	0.02758	0.37608	-0.96949	0.93444	-0.5623	1.45457	-1.20482	0.13035	-1.56424	-1.69074	-0.27766	1.18911	0.2644	-1.81431	0.09143	-0.97561	-0.79475	0.67208	1.4034	0.68168
c2994	pop03	4.00353	1.94987	5.09932	2.01527	-0.44736	-0.23019	-1.50214	0.45751	-1.28262	-0.24258	0.13742	0.86313	-0.42845	0.46598	-0.83503	-1.39743	0.54805	-0.12477	0.62583	0.24803	0.49531	0.49962	0.95964	1.07748	0.10753	-2.44622	-0.96543	1.02454	-0.44984	-0.7957
c3548	pop04	-0.21332	4.87837	-0.14693	5.7206	0.51189	-0.49495	-0.89545	-1.61863	-1.2263	-1.03111	0.52132	-0.39193	-1.52811	1.05548	-0.82252	-0.45863	-0.4591	-0.8489	0.53438	-0.73356	-0.02382	-0.5338	0.3322	-1.38528	0.16655	0.08316	0.17653	-0.97698	-0.5862	0.29576
c4936	pop01	0.00467	-1.70494	0.53077	-0.59548	5.49496	-0.15969	-0.63238	0.66608	-2.72035	2.72741	0.66305	0.26085	-0.41919	0.53067	1.33409	0.91422	1.5791	0.19569	1.14653	-0.58194	3.05896	0.66529	-0.24967	-0.85688	0.46203	-0.56984	-1.24483	0.00265	-0.83988	0.73276
c2252	pop08	1.48187	-0.07301	1.13404	0.51381	0.04295	-0.41045	-0.19204	-0.11027	1.04627	0.27619	0.10534	-0.14183	0.30539	-1.20178	0.38974	-0.15584	-1.03127	-0.77913	-0.24251	-1.01037	0.10692	0.55316	1.70929	-1.26648	1.65057	-0.26578	-0.8471	0.136	1.39251	-0.07303
c4668	pop05	6.0596	4.90605	0.32095	6.79671	0.73395	0.21521	0.20093	2.00034	-0.06975	0.42709	-1.95782	0.98776	0.38519	-0.31313	0.49691	0.88153	0.21868	-0.00148	0.15463	0.626	0.23156	1.05877	-0.72258	-0.61407	-1.26351	-0.89843	-1.64281	0.62234	0.03098	0.84495
c2934	pop03	5.85719	0.27948	4.64677	-1.17121	-0.9158	0.93797	1.78194	0.08419	-0.0642	-0.39189	0.57962	0.43442	-0.15643	-1.60983	-0.69027	-1.0493	-0.25829	-0.64802	0.85593	-0.43718	1.11037	1.60719	-0.24175	-2.38018	-1.05141	-0.8287	-0.78353	-0.52121	0.092	-0.82096
c4241	pop05	4.67016	4.54224	-0.95569	5.17243	-0.7614	2.19742	1.31148	-0.4217	-2.50349	0.80362	1.18262	-1.06387	1.12654	0.50576	0.36063	-0.58593	-0.20328	1.35931	-0.15613	-0.87678	-0.36924	-0.99208	0.83057	-2.41263	2.27129	1.07486	-1.63533	1.92988	-1.25771	0.27253
c4944	pop01	-0.59325	-1.53073	-1.3802	-0.42206	6.23153	0.56012	-1.21427	-0.46132	1.00768	-0.04186	0.93751	0.7721	-2.81211	0.21307	-0.7263	1.4632	-1.19152	-0.3453	-0.20454	0.48744	0.36787	0.96159	-0.48607	0.57606	-2.26114	1.15715	0.73741	-1.3255	-0.34894	0.89082
c4923	pop01	-1.50443	-0.35346	-1.20999	0.07122	4.83453	-0.35188	1.55143	-0.54703	-0.09593	-0.71428	1.41649	1.30313	-2.58154	0.05097	1.35341	-1.44172	-0.55659	-0.72296	-1.53564	-0.54586	-1.37207	1.42165	-1.19175	0.51119	-0.50687	0.36167	-0.06975	0.71552	-0.30457	1.19339
c4229	pop05	5.8572	2.69915	0.26906	4.27716	0.36252	0.63899	-0.39453	-0.62383	0.76168	-0.53194	0.92393	-0.10435	-1.29093	0.09425	-0.10355	-2.16574	0.65174	0.50049	1.24022	-0.01331	0.66667	1.52679	1.2306	-1.22137	0.56248	-0.52008	1.36435	-1.42743	0.80305	1.45783
c2915	pop03	4.82772	-1.07653	5.93378	-0.96085	0.11611	1.33043	-0.6758	-1.225	1.51261	0.92476	-0.68892	0.78155	0.16506	1.18968	1.48588	1.26465	1.68184	-0.01709	0.09818	0.29955	0.29258	2.12098	-1.07521	-0.65511	-1.82376	-1.13355	-0.0698	0.75882	-0.66955	-0.58171
c4802	pop06	-0.09537	3.57264	5.94574	-0.50798	-0.69687	0.43021	-0.31799	-1.29961	0.96088	-0.1451	-0.43582	0.12668	1.63736	0.33419	-0.68368	0.11167	-2.27407	0.07638	0.50556	-0.29324	-1.24705	1.25311	1.36241	-0.59376	0.90199	-0.05475	0.006	0.31548	0.21905	0.46562
c3168	pop03	5.76843	-0.99896	5.75322	-0.98847	-0.13098	-0.9143	-0.27173	-0.2422	-0.66995	0.33326	0.92846	1.47662	-0.71055	0.62078	-0.51933	1.45983	-1.17489	-0.34957	1.01882	2.35008	0.30961	0.39683	-0.55542	-0.39457	-0.1563	-2.28089	-0.87895	-0.88415	0.04995	0.07788
c4903	pop01	-0.84179	0.59947	1.438	-0.83581	4.87024	3.82645	0.63978	-1.17767	1.30534	-0.13203	0.2571	0.55302	-0.81571	-0.03814	0.35349	1.4266	-0.10482	-0.63596	0.15415	-1.0488	-1.16186	-0.08648	1.92023	0.77082	-0.97806	-0.9903	0.40573	0.42239	-1.39716	-0.61683
c3195	pop03	3.25319	-0.21991	3.05872	-0.02435	-1.52314	1.06618	-0.09672	-0.86195	-1.39599	-0.75136	-1.00071	-0.87622	-0.60438	-1.11918	0.71707	0.43186	-0.29333	-0.58382	1.92501	1.53789	-0.46747	0.17195	-0.63911	0.3133	0.40889	1.82469	-0.21712	2.61478	-0.06959	-0.36088
c4906	pop01	0.31511	-0.82608	-0.08598	0.12572	4.37174	0.00318	0.64165	0.27524	-1.33728	-0.39159	-0.78246	0.34965	1.59978	-1.28238	0.32841	0.16931	0.93727	-0.42313	-0.78527	0.36649	-0.229	0.45471	-1.47139	-0.17666	0.15503	0.31593	0.2195	0.08451	-0.64337	1.4319
c4519	pop05	4.44361	4.86706	-0.04993	4.36881	-0.56128	2.7689	-0.94377	-1.05331	-0.05385	-1.10643	0.39696	0.646	-0.82711	-0.69169	-0.36428	0.00369	1.19496	0.93103	-1.54536	0.77818	0.17083	-0.09826	-0.49881	-0.17082	-0.18252	0.99705	0.95571	1.23041	0.46132	-0.01045
c4941	pop01	1.22311	1.48139	0.70178	-1.32261	3.48666	-0.25654	0.25377	-0.6305	-0.46095	-0.33489	1.35409	-0.33397	-0.67921	0.5781	0.84603	-1.7662	-0.03054	-0.75319	0.26947	-0.59289	0.30415	0.67858	-0.16901	0.76196	-0.50446	0.85215	-1.30218	-0.1831	2.0231	0.73248
c4963	pop01	-1.20516	-1.13399	0.77483	0.34607	5.03384	-0.86616	-0.40321	0.2933	1.57767	-0.0819	0.0728	-1.83672	0.97657	0.81483	0.50922	0.53453	-0.78502	-0.3647	0.62398	-0.58601	-0.74694	1.10694	0.2401	0.32685	-1.08018	1.45473	-0.25042	0.38019	0.91134	-0.87355
c2929	pop03	4.71511	0.05011	5.0447	-1.65621	2.2255	-1.43453	1.22256	-0.57849	-0.68135	-0.79495	-3.85747	0.49838	0.21565	-0.07114	0.11407	-0.74671	-1.46011	1.3268	-1.02086	0.73422	-0.29699	-0.5711	0.23743	-1.32564	1.0822	-0.71863	2.19079	0.23056	1.64938	0.29992
c2664	pop02	5.61622	4.8052	1.07913	-1.47398	1.26572	-1.13969	-1.53617	-1.09063	1.71453	-0.86132	0.64263	-0.14638	-1.02595	0.21174	-0.59654	0.71608	-0.18553	-0.32551	-0.05508	0.10536	0.99636	-0.47835	0.87468	-1.08364	0.73804	0.37316	1.26729	-0.04981	-1.17576	-0.99894
c3104	pop03	3.47377	0.02646	4.60232	0.36715	-2.24795	1.11974	-1.44206	0.76444	-0.32249	1.08211	0.41961	-0.12861	-1.00165	1.00934	0.95755	-1.1901	-0.67944	-0.89774	1.14483	3.26008	0.18178	-1.34203	0.42345	-0.10105	-0.39341	0.68669	0.15981	0.71498	0.97911	2.83394
c4869	pop06	-0.37798	4.33891	2.81435	-0.5299	-2.35572	0.71469	0.60281	0.63871	-0.02704	-0.63265	0.82439	1.58871	1.43361	-1.33108	-0.15054	0.53684	-0.4764	-1.04136	0.04289	-1.11786	-1.22569	-0.56235	-0.3422	-0.1905	0.07783	-1.00953	-0.06133	-0.70012	1.80098	0.22388
c3178	pop03	4.62221	-0.06646	3.76452	0.11738	0.57294	-0.9058	-0.21156	0.89062	0.43464	-0.49885	0.21104	1.30277	-0.76725	0.09611	0.49006	-1.04967	0.79998	0.55265	1.15982	1.27984	-0.74969	-0.06017	-0.64485	-2.88088	0.58622	-0.2172	-0.36762	1.59443	0.71391	1.05747
c4751	pop06	-0.99234	5.08133	4.4748	-1.62597	-0.14484	0.38859	0.3258	-0.86474	-0.6207	0.48742	1.91673	0.09624	0.44796	-1.37238	-0.08099	-0.43333	-0.41832	-0.08683	-0.30957	0.20439	1.38627	-1.68713	-0.02424	-0.37165	-0.03723	-0.56009	-2.66494	-0.43685	0.22125	-0.85239
c4921	pop01	-1.12738	1.69334	1.61938	-1.39179	3.1036	-0.21762	0.27123	-0.09263	-0.54454	0.36837	-0.63055	0.66737	-0.77675	-0.26839	0.4043	0.80936	0.88211	1.84619	0.62	2.5023	-0.615	1.38328	0.30398	1.03258	-0.39288	1.63785	-0.81301	0.59946	1.06236	0.24787
c0324	pop08	-1.5814	-0.19931	1.41682	0.10826	-1.69202	2.67883	-1.12779	-1.07505	-1.69924	-1.03956	2.08635	-0.67404	-0.01571	1.60978	0.08256	0.03413	0.67699	-0.39474	-0.22865	0.22158	-0.99978	0.20225	-1.81479	-0.19241	0.13579	1.35747	-1.8237	0.49854	-0.15917	-0.83664
c1854	pop08	1.79205	0.94397	1.26942	-1.53124	3.05034	-0.40346	1.05124	-2.75417	1.11409	1.37831	-0.76616	0.85669	-0.34627	-0.85045	0.07969	0.58326	-0.96811	-0.37904	-0.33982	1.01394	-0.12027	0.82637	0.73183	0.87531	1.85942	-0.00103	0.71363	0.366	0.82232	0.06234
c2755	pop02	4.30458	4.08437	1.00619	1.19771	-0.8622	2.06212	-1.09403	-1.19196	0.03037	0.201	-2.06587	0.33164	0.11145	-0.54481	-1.51793	-0.32121	1.1615	-1.63307	0.79269	2.28703	0.47057	0.16053	-1.29654	0.08905	0.08587	-0.02305	-0.51463	-0.01573	-0.9761	-0.47356
c4905	pop01	-0.86579	-0.71792	-0.79532	0.43376	5.64144	0.29725	-0.55756	0.89053	-0.17988	0.20152	-0.18185	-1.32456	0.35725	0.55951	0.86978	1.34247	-0.2259	0.89863	0.61197	0.48004	-0.72967	-0.23583	-1.24567	-2.32435	-0.16297	0.95823	-0.09144	1.04708	0.96756	0.96846
c2768	pop02	5.361	4.09399	-0.45175	0.50483	-0.54796	0.88929	-1.64459	-1.8626	0.89988	-1.19222	-0.57238	-0.61141	-0.72227	-0.61082	0.34089	0.00626	0.36191	-0.65611	-0.62883	0.46169	0.26724	0.78562	-0.94667	0.70095	1.75121	1.25352	2.52159	-1.67969	0.51303	-0.9444
c2803	pop02	4.65726	5.25066	0.4994	-0.5792	0.72082	1.22468	-1.06179	0.29454	0.46533	-0.38339	0.91631	-0.49962	0.36495	-0.91161	-0.22319	1.16704	-0.09412	0.4835	-0.42472	0.62727	0.21907	-1.02037	-0.13107	0.53547	-0.54888	0.51462	-0.01497	-1.3128	0.95205	0.33019
c2682	pop02	5.92167	6.09836	0.62557	0.45321	1.24494	-0.03722	-0.21058	-0.3199	1.58653	0.8176	1.88019	0.49397	-0.41882	0.15156	-0.83617	-1.00903	-1.74345	-0.54024	-3.45516	-0.57955	-0.12832	-0.90979	0.22789	-1.29776	0.29597	-1.68113	-0.226	0.68401	1.66819	-0.68341
c2552	pop08	-0.66759	0.67518	-1.15783	-0.06307	1.20688	-0.55495	0.99497	-1.27435	0.33542	-0.75599	1.17549	0.70162	1.36168	0.47845	1.64134	0.98389	1.21284	0.5586	1.12604	1.45365	-1.55292	0.4245	0.2346	-1.15121	-1.44127	1.73251	0.11518	-1.39408	1.40772	-2.35552
c3000	pop03	5.54322	0.44872	5.08344	0.57443	0.07763	-1.07972	0.57926	1.39034	-0.95638	0.74647	-0.6725	0.08909	0.74087	0.17612	-0.25206	-3.47497	-0.59187	-0.0795	-0.26837	1.04278	0.60712	0.53637	-0.04337	-1.55464	-2.00285	-0.24313	-0.2421	-0.94454	0.09496	0.79059
c4561	pop05	6.06575	5.54467	0.31112	4.54517	0.11139	0.287	1.39177	1.25064	0.6684	0.2288	0.69345	-0.90895	1.37821	-0.44059	-0.02335	0.20005	0.50512	-0.18063	0.80553	1.53351	-0.47242	-3.1376	0.55583	0.29635	-0.56453	0.55402	-0.16605	0.79288	-1.48915	-0.74327
c0984	pop08	0.14663	-1.06842	-1.21324	0.34377	0.17763	-1.21585	-0.45508	-0.37433	-0.26974	0.16123	-0.87026	-0.07876	1.0569	-0.32782	1.63897	-0.16401	-0.00985	0.96824	-0.58662	-0.37653	0.335	0.54489	0.10087	-0.32949	-0.49813	-0.93346	2.04393	-1.19301	-0.58526	-0.82538
c4833	pop06	-0.78725	3.24507	4.418	1.16428	1.24646	0.55921	0.79991	-0.19967	0.20134	0.71475	0.73766	0.05331	0.34346	1.18028	-1.26036	0.69007	1.69776	-0.7093	0.66224	-0.54458	0.05634	1.35936	1.32403	-1.75557	1.08455	-0.11597	1.9156	-1.02933	-0.55105	-0.01554
c2894	pop02	5.26466	6.37102	-0.13834	-1.03991	0.4306	-0.2528	0.79921	-0.94599	-0.18524	1.5758	0.24325	0.74056	-0.17765	0.29738	0.73773	-0.33006	0.59156	-1.14023	0.92472	-1.16599	1.57377	0.14791	-1.05801	0.17048	0.90233	0.16964	0.35477	1.40974	-0.95735	0.46077
c2898	pop02	4.46067	4.50876	-1.25315	-4.12663	0.71748	-1.55306	0.76513	1.46464	-2.1708	-0.28294	1.02229	0.60459	0.69796	-0.73205	0.09964	0.6168	-0.10683	-1.18983	0.38499	-0.77534	-0.15527	1.92234	0.0378	-0.11149	-0.15398	0.61921	0.67117	-0.85425	0.7877	-0.80513
c4864	pop06	-1.46383	3.79582	4.74355	1.40901	-1.03912	-1.60968	0.37805	0.79207	0.7777	2.71581	-0.13617	-0.54705	0.34199	0.39086	-0.31237	0.88862	-0.44315	0.11497	0.57139	-0.43976	-0.16877	0.5707	-0.57427	0.4489	-1.63604	0.62604	-0.86754	0.24627	-0.69115	-1.9491
c1203	pop08	0.87294	1.6379	1.62921	1.22949	1.18756	0.41476	0.74725	1.25136	-1.05071	1.16036	-0.03506	0.04149	0.44683	0.32535	-0.94376	0.39811	-0.3006	-0.34832	-1.64007	-0.04038	1.28944	0.61299	1.23082	0.10624	0.13931	0.27127	0.92275	0.16152	0.89174	0.50708
c4959	pop01	-0.60885	-0.43022	-1.04449	-0.75491	5.84626	-0.12832	0.27868	0.12191	0.9614	-0.72453	-0.56238	0.01702	0.3931	1.50105	1.61513	0.25699	-0.71604	-0.36729	-0.642	-1.1242	-1.08351	1.23317	-1.93039	0.53771	0.14378	-0.76792	-1.4518	-1.21691	1.28878	-0.05082
c4937	pop01	0.37978	-0.17731	-2.42178	1.12847	4.18661	1.54357	1.08864	0.49613	0.19282	0.79207	-0.07262	-0.38472	-0.67597	-0.68402	-0.79262	2.10731	-0.47943	-0.33732	0.52504	1.23744	0.53863	0.10801	-1.51202	0.64207	-1.16027	-0.15455	-2.16733	-0.37461	0.14723	1.41926
c4916	pop01	-0.33183	0.54662	-0.05143	-0.46678	3.64431	-0.98178	0.56387	-0.249	-0.12329	-0.09443	1.08247	2.73301	0.82966	-0.55286	1.15556	-0.10703	-0.20494	0.17646	0.31512	-0.98112	-2.3194	-0.93033	1.44294	-0.84449	-0.27833	-0.2333	0.76015	0.40268	-0.32812	0.96794
c1027	pop08	1.32837	0.47204	-0.05452	1.03515	-0.12349	-0.22972	-0.977	0.40755	0.41451	-0.61649	1.14886	1.17582	1.14658	0.13005	-0.88029	0.51852	1.52175	1.27551	1.28629	1.11017	-0.50699	-1.24848	1.5001	-1.73323	-0.65464	-1.35165	2.09589	-0.56525	-0.94583	1.01653
c2941	pop03	6.24245	0.34947	4.93599	1.32919	0.26415	-0.08351	0.51405	0.37573	1.46563	1.08057	-1.42067	1.43066	0.3501	0.89664	0.78404	0.86035	-0.00473	-0.97796	-0.04228	-0.79457	0.08748	0.42451	0.99649	-0.77425	0.01268	0.03183	-0.62589	0.00224	-1.19061	0.09158
c4934	pop01	0.17268	-0.30414	-0.14132	0.09502	4.20187	-0.88709	-0.4198	-0.76156	0.49697	1.00237	-0.38775	-1.9092	0.37801	-0.87299	1.78166	-0.93217	0.31553	0.39225	-0.44037	-1.42427	0.35354	1.74228	-0.92043	0.18708	0.57279	0.36212	-1.42436	-0.72123	1.5012	2.25073
c2897	pop02	5.53295	4.02584	0.48063	-1.19008	0.544	0.57021	-0.81713	-0.39739	0.42872	0.26574	-0.096	-0.96104	0.84973	1.72407	1.32621	0.85116	0.69175	1.10334	0.73175	0.70058	0.67626	-0.92606	0.93449	1.28328	-0.06428	-0.21623	1.40441	-0.28175	-0.9529	0.66005
c4586	pop05	5.68818	6.60409	-0.0278	5.69824	-1.49359	-0.62109	-0.74905	-0.87291	1.66808	-0.09335	-0.25708	0.89535	2.30706	0.1432	0.86221	1.04001	0.41378	1.58485	-1.32858	1.37748	-0.42571	-0.80122	1.20478	-0.15123	-1.19008	0.50227	0.18695	-0.6905	-1.21442	-0.12122
c3303	pop04	0.48199	5.23618	-0.44292	5.6317	-0.60611	-2.23674	2.12313	0.59269	0.08983	0.23058	0.78547	0.23611	-0.5843	0.45547	1.24038	-1.13566	2.02484	1.11224	0.26873	0.55537	0.73821	-0.25641	-1.00893	-0.3452	0.14353	-1.29039	0.17591	0.4552	-0.50254	0.58125
c1540	pop08	-0.52816	-0.45543	0.58082	0.23254	1.09365	1.08871	0.43793	0.87536	-0.7048	1.13502	-1.25272	-0.63253	0.13841	-1.6996	0.71989	-0.78605	0.8518	0.7303	0.50647	0.59868	0.49052	1.17116	0.1492	0.35081	0.18661	-1.26383	-1.00481	-1.42388	0.43887	-1.18664
c4983	pop01	2.69864	-0.01713	1.4973	0.21046	5.00352	0.6411	0.47956	1.57349	0.25426	0.18207	1.50745	1.77385	0.0399	0.725	-0.19636	0.43174	-0.73213	1.24867	0.77457	-0.64822	0.69423	-0.25046	-0.74629	0.03819	-1.4207	1.30642	-0.31813	0.38805	-0.34364	-1.81981
c2847	pop02	6.75901	6.46458	-0.31402	-0.12125	1.38506	-0.30346	-0.94868	-0.70355	-0.19874	0.52891	-1.27387	1.05749	1.45364	-0.42065	1.58132	-0.99388	-0.19962	-0.48398	-0.12147	-1.6619	-0.7874	1.82137	0.80393	0.29852	-1.69009	-0.05316	-0.05225	1.12621	0.65823	1.36796
c4866	pop06	-0.71837	3.56712	4.13496	-0.60861	-0.94828	1.53594	0.28369	0.02432	-0.79667	-0.8178	2.11451	-0.37016	0.40543	0.32339	0.15125	2.62053	-0.83195	-1.17204	-0.57194	0.60302	-0.3153	-0.67252	-0.26654	0.03741	-0.17092	-2.1711	0.15249	0.58108	1.07823	0.55103
c4232	pop05	4.84218	3.58676	-1.03948	4.97616	0.12818	0.10754	-0.91325	-0.49433	0.69629	-1.40994	0.00911	-1.60895	-1.25673	-0.35475	-1.28383	-0.53812	-1.22899	1.78907	-0.55585	2.25678	-0.33331	-0.25327	-0.046	0.45808	1.65737	-0.2077	-0.33596	0.76967	-0.01179	0.45028
c1488	pop08	-0.06542	0.05862	0.04052	0.59653	0.4972	-1.3688	0.23107	2.0357	0.00131	-0.20932	0.01755	3.00475	-1.81945	0.25719	-0.03559	0.70656	0.20443	2.60269	1.54436	0.7276	0.0515	0.51354	-1.74423	-0.39553	1.01752	-0.82233	0.14498	-1.16799	0.8506	-0.75897
c4863	pop06	-0.29063	3.99197	6.21489	-1.94748	-0.79399	1.02664	1.3664	-0.53338	0.65387	-0.10259	-0.65904	-0.51914	-1.54779	0.82419	0.03839	-0.47907	0.8398	-1.24107	0.98986	-2.31965	-1.38509	1.02327	0.75171	2.09621	-0.60186	0.0666	0.2708	-0.20194	-0.67427	0.48107
c2817	pop02	5.9792	4.83038	-1.24868	-0.63789	-1.04501	1.39769	1.44933	1.01638	0.18987	0.88264	-1.55665	2.66826	0.30005	0.33982	-1.3602	1.72435	1.83336	0.18624	-0.89864	-0.94707	0.02764	-0.23105	-0.71579	1.95281	-0.70454	1.71012	-0.01125	-0.33001	0.5158	1.10877
c3134	pop03	4.33524	-0.46685	5.96717	-0.34714	0.52513	0.23488	2.22007	1.85863	-1.38236	-0.54723	-0.56428	-0.38799	-0.90811	-0.41539	-0.45026	-1.38705	1.26228	-0.74311	1.85353	-0.09009	-0.8076	-0.66304	-0.5618	-0.70825	-1.31497	-0.07427	-1.24732	0.96699	-0.87191	-0.1041
c2828	pop02	4.84021	2.67772	1.32218	0.07449	1.07618	-0.09964	0.11713	-1.19764	-1.32452	0.52297	-0.83475	0.70342	-0.91453	0.04443	2.12336	-0.7521	0.47684	1.53167	0.85368	0.66452	-0.15219	1.87519	0.39275	-0.21335	0.76792	-1.1003	0.41996	0.95174	0.58882	0.81309
c4370	pop05	6.051	4.96916	0.49663	4.47721	0.93445	-2.17612	0.51979	0.52274	-0.56072	1.11793	-0.26071	-0.56219	0.27815	-0.32076	-1.17334	-1.28904	0.57512	-0.14569	-1.75477	0.10106	0.73769	1.25741	0.80096	-1.46281	-1.61207	0.62835	0.10095	1.24588	-1.45327	-1.24247
c3654	pop04	0.30156	5.75641	0.39311	5.82831	-1.69606	1.67859	1.28937	-0.26493	1.46888	-1.23219	0.01379	-0.64426	0.56937	0.32429	-0.49102	0.50601	0.58804	-0.57842	-0.56173	-0.38519	-1.46728	0.02615	1.40623	-1.32357	0.08351	0.49911	0.16749	1.39418	-0.42851	-1.24922
c4206	pop05	5.72685	3.88713	0.98252	3.60145	-0.39662	0.49894	-1.61519	1.25123	-0.43706	0.8723	0.73092	0.5396	0.76497	0.26445	0.74833	0.413	0.55657	-0.17163	0.87622	-0.02656	-0.54963	-1.30949	0.4873	-0.81225	0.03142	0.71094	0.93932	0.70995	0.27474	-1.86653
c4349	pop05	4.58407	7.49556	-1.12981	4.94598	0.6497	-0.85727	-0.25951	1.1491	0.26597	0.71749	-1.26289	-0.59733	1.13751	0.35663	-2.53936	-0.7424	0.81779	1.32992	-0.52947	0.07998	-0.57779	-0.09948	-2.40398	1.1594	1.45778	1.50575	-1.81666	2.27902	1.37318	-1.51782
c1354	pop08	0.33301	-0.05848	0.05877	-0.67604	0.72472	0.48137	-1.21685	-2.03489	-1.91169	-0.37371	-0.93108	-1.36198	-1.75421	0.27023	-0.64465	-0.10544	0.11093	0.8721	0.16191	-0.54342	-0.37949	2.07413	-0.97191	-1.05593	-0.57916	1.38827	-1.40055	0.08026	0.32776	2.07073
c2954	pop03	5.38405	0.00498	5.94004	0.85068	0.78702	1.5142	-0.65591	-1.36667	-1.37294	-0.36294	1.18302	-1.11001	0.06715	-0.7134	-0.22291	-1.77355	-1.01149	1.06927	-0.6275	0.57221	-1.27341	-0.13698	-0.33001	0.08964	-0.29547	0.75906	-0.49444	0.03989	0.0133	-0.07608
c4265	pop05	3.94465	5.49453	-0.94888	5.51711	-1.01313	0.14277	0.31356	0.77425	0.396	-0.48315	-0.25138	0.50754	0.66048	-0.7961	-0.05993	-1.21229	0.68712	1.44419	-0.53362	1.19522	0.80274	-0.15953	1.35261	0.39394	-0.60747	-0.04111	-2.90185	0.91113	-1.14039	1.50809
c4785	pop06	-0.55399	5.18547	5.67602	0.08034	0.51262	-0.28133	-0.15724	-0.78783	1.0096	-0.95934	-1.00377	0.52196	-1.13098	0.60545	0.02705	0.23346	-0.05708	-1.09999	-0.66255	-0.86518	0.94794	2.58019	-1.09158	-0.06501	-0.58033	1.97412	-0.47195	-0.41645	0.58512	1.25009
c1683	pop08	0.68274	-0.00162	1.4099	-0.65429	1.65088	-0.64469	0.06316	-0.25336	1.52355	0.97819	1.54198	-0.81072	0.68232	0.91954	0.35337	0.7818	-0.55357	-0.07378	-0.02542	-1.41795	-3.04946	0.62746	2.68303	-1.04075	0.75132	-0.71735	-0.00541	1.12829	-1.25403	0.73677
c4823	pop06	-1.53749	5.05664	4.1308	-0.71892	0.80705	0.69316	-0.15618	-0.18305	0.07193	0.68779	1.40222	-1.2663	1.56015	1.05362	0.12841	-0.23951	1.53236	1.50009	-0.25993	1.08591	1.26987	0.66103	-1.40685	-1.04035	-2.01978	-0.34293	0.64855	-1.31801	-1.3257	-0.75316
c5000	pop01	-0.2878	0.77641	0.08347	1.63019	4.48836	0.04149	0.30891	-0.76537	0.46442	-0.52615	-1.70799	1.19252	1.57158	1.07517	1.86515	-0.36589	0.79115	0.88865	1.37878	0.94801	1.10066	-1.13526	-0.66105	-0.33344	-0.70733	0.86908	-1.1699	0.20415	-1.24324	-1.20625
c2789	pop02	4.8282	5.82184	-1.03121	0.56772	-0.94047	0.85538	-0.749	-0.43467	-0.53918	0.65185	-0.60691	0.1492	0.33506	1.97827	0.65954	2.14836	0.44888	-1.30616	-0.70036	0.57835	-0.75289	0.35066	-0.16774	0.00099	0.75599	1.03386	-1.46384	0.49687	1.86146	0.32099
c3648	pop04	-1.35362	4.60196	-0.25854	5.87394	-0.24601	-1.20524	-1.24159	2.19921	-1.09795	-0.58664	-1.70936	1.40267	0.07104	0.78409	1.23869	0.53296	-0.16859	-1.00615	0.65782	1.54466	-0.40866	-1.3415	0.14827	-0.47022	0.85384	1.64105	0.85679	0.90416	0.39041	0.5913
c0843	pop08	-0.42567	-1.01406	0.6373	0.7198	-1.42833	0.15702	-0.48711	-1.63486	-0.22803	-0.36713	0.77363	1.13434	-2.04092	0.05445	0.57254	-0.49591	-0.90786	1.55425	-0.86436	-0.14754	0.59882	1.24678	-0.4131	-2.21615	-0.96208	0.39422	1.06533	0.78325	-0.31061	0.39298
c4819	pop06	0.12343	5.74675	5.54892	-0.55572	2.51794	0.80599	-0.31068	0.10719	0.63689	-0.53746	-0.76324	-0.90197	-0.35794	0.61601	0.63017	-1.02334	0.50883	0.62748	-0.0054	-0.80124	-0.9861	-0.29913	0.44909	-0.60439	0.63304	0.86511	-0.5355	-0.32073	-0.45337	0.75932
c2667	pop02	5.35645	5.87494	0.04832	0.1528	0.96986	0.72241	0.7294	2.20217	3.89414	0.43491	-0.71286	1.18739	1.55234	-0.65093	1.49331	0.71415	-0.68623	0.895	1.41261	0.11916	-0.16799	-1.01851	1.14328	-0.70554	0.19702	-0.23048	-1.16965	0.49482	-1.78077	0.33521
c0981	pop08	1.93517	-0.53014	0.1394	-0.8369	0.7047	0.54051	0.48421	0.51982	-0.62147	-0.09745	-1.29734	-1.73539	0.40876	-1.21712	0.05613	0.00082	1.005	0.22507	2.16913	1.29634	0.37629	0.14915	2.52681	-0.06754	1.21687	-1.00526	-1.04462	1.09835	-0.9783	2.66436
c2630	pop02	3.37375	5.24249	-0.58454	0.10011	-0.41663	-1.04448	-0.26834	-1.6584	0.62235	1.04923	-0.53588	0.5541	-0.49792	-0.47565	3.57948	-1.58131	0.51545	-0.90845	1.91379	0.1792	0.56027	-0.26331	0.74978	-1.03469	-1.43347	0.27864	-0.75666	0.02006	-0.1596	-1.15643
